Id,PropertyClass,ZoningCategory,LandArea,RoadType,PlotShape,LandElevation,UtilityAccess,PlotConfiguration,LandSlope,District,NearbyTransport1,NearbyTransport2,PropertyType,HotelStyle,OverallQuality,OverallCondition,ConstructionYear,RenovationYear,RoofDesign,RoofMaterial,ExteriorPrimary,ExteriorSecondary,FacadeArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementHeight,BasementCondition,BasementExposure,BasementFacilityType1,BasementFacilitySF1,BasementFacilityType2,BasementFacilitySF2,BasementUnfinishedSF,BasementTotalSF,HeatingType,HeatingQuality,CentralAC,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,UsableArea,BasementFullBaths,BasementHalfBaths,FullBaths,HalfBaths,GuestRooms,Kitchens,KitchenQuality,TotalRooms,PropertyFunctionality,Lounges,ParkingCapacity,ParkingArea,DrivewayType,TerraceArea,OpenVerandaArea,EnclosedVerandaArea,SeasonalPorchArea,ScreenPorchArea,SwimmingPoolArea,ExtraFacilityValue,MonthSold,YearSold,DealType,DealCondition,HotelValue
480,-0.633141643221207,RM,-0.44531975787131695,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,-1.5486869489739674,1.2730242305205706,-1.1221239618300571,0.7229150205228915,Hip,CompShg,Stucco,Stucco,1.9317521350677533,TA,TA,BrkTil,Fa,TA,No,Rec,-0.6068695042788672,Unf,-0.28409712080085825,0.3762988978401675,-0.35268831295043934,GasA,TA,Y,SBrkr,-0.09872809516270117,-0.7990489284972221,-0.11737913368279436,-0.7553264651803825,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,0.9225891078782349,Y,-0.744159009459473,0.3288556692196711,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.2531843254154194,-0.6223005063154001,WD,Alloca,89471.0
1362,-0.8675661948612713,RL,0.5166626331951001,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,1.101576533235935,0.9645040883148805,Hip,CompShg,VinylSd,VinylSd,-0.505031685802323,Gd,TA,PConc,Ex,TA,Av,ALQ,1.7960291337603356,Unf,-0.28409712080085825,-0.7023555029637987,1.0597501918559817,GasA,Ex,Y,SBrkr,0.9322195617312462,-0.7990489284972221,-0.11737913368279436,0.010158503532162865,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,-0.22483901477842488,Y,0.5568656656108131,-0.19210380677188704,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.8893606426290142,WD,Normal,260000.0
803,0.07013201169898592,RL,-0.23154589318989094,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6394107811305394,-0.5231298866160364,1.101576533235935,0.9645040883148805,Gable,CompShg,WdShing,Wd Shng,-0.5980830966231374,Gd,TA,PConc,Gd,TA,Av,GLQ,0.4359798142191594,Unf,-0.28409712080085825,-1.0954055537743537,-0.7585093279750772,GasA,Ex,Y,SBrkr,-1.1400110669127281,0.8632063500661314,-0.11737913368279436,-0.13181113978795833,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,-0.31966778524591744,Y,-0.46536800765869746,-0.4525835447676661,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,0.133530068156807,WD,Normal,189000.0
652,0.30455656333905023,RL,-0.1483489405764072,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,-1.5486869489739674,-0.5231298866160364,-1.0240195282242046,-1.6929756573969992,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,Mn,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.41203072064112706,-0.6972961022451039,GasA,TA,Y,SBrkr,-1.0702476916341905,0.924855927705157,-0.11737913368279436,-0.02821167033814016,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,1.3892688620771794,-0.2119105538809366,TA,0.2786765050001847,Typ,0.5941361787118566,-1.0629075728950106,-0.860191776910625,P,0.1851443298764456,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,0.8893606426290142,WD,Normal,108000.0
723,-0.8675661948612713,RL,-0.2389725138186652,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.5486869489739674,1.2730242305205706,-0.04297519216567854,-0.7266193862290429,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Gd,CBlock,TA,TA,No,ALQ,-0.5568996411008368,Unf,-0.28409712080085825,0.2289051287862094,-0.4501760428166931,GasA,Ex,Y,SBrkr,-0.7886103618060193,-0.7990489284972221,-0.11737913368279436,-1.2675682863489277,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,-0.0683715435070622,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,WD,Normal,124500.0
255,-0.8675661948612713,RL,-0.2126503141217438,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.8193210389391319,0.37494717195226707,-0.4680944044577065,-1.3547509624882146,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Gd,CBlock,TA,TA,No,Rec,1.0312729668617828,Unf,-0.28409712080085825,-0.3986350091556426,0.5700443860161952,GasA,TA,Y,SBrkr,0.37411255950294386,-0.7990489284972221,-0.11737913368279436,-0.40423937426710976,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-0.8696746539573742,Y,1.191889614157024,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,1.6451912171012213,WD,Normal,145000.0
1067,0.07013201169898592,RL,-0.2655767370837679,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.0899551289042962,1.2730242305205706,0.7091587988125247,0.4330081391725046,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.5102932333437658,-0.5975412158703326,GasA,Gd,Y,SBrkr,-0.956559228217314,0.9636723284408397,-0.11737913368279436,0.08881735996628407,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,-0.46191094094715623,Y,-0.744159009459473,-0.1342194205506028,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.8893606426290142,WD,Normal,178000.0
639,-0.633141643221207,RL,-0.1772093523869603,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,-0.8193210389391319,1.2730242305205706,-2.0050638642827305,-1.6929756573969992,Gable,CompShg,MetalSd,Wd Sdng,-0.5980830966231374,TA,TA,CBlock,Fa,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.5035935165685859,-0.6043426853958851,GasA,Gd,Y,FuseA,-0.9643107143593738,-0.7990489284972221,-0.11737913368279436,-1.398026877507958,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-1.5791668616677128,Typ,-0.9625524991358024,-2.4169299587485273,-2.2636575798295144,P,1.7959367847253713,-0.7130632827634451,2.322206803386911,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.133530068156807,WD,Normal,85000.0
800,-0.1642925399410784,RL,-0.3254597413942641,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,-0.8193210389391319,1.2730242305205706,-1.1221239618300571,-1.6929756573969992,Gable,CompShg,Wd Sdng,Wd Sdng,0.8674766238046888,TA,TA,BrkTil,Gd,TA,No,ALQ,0.26434419721635916,Unf,-0.28409712080085825,-0.9122799619194359,-0.7517078584495246,GasA,Ex,Y,SBrkr,-0.4863024022656889,0.9979220937958538,-0.11737913368279436,0.4667635725887688,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,2.150824856559516,-1.0629075728950106,-1.125712334219604,Y,-0.744159009459473,-0.7130632827634451,3.950854138931962,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,-0.6223005063154001,WD,Normal,175000.0
381,-0.1642925399410784,RL,-0.532277024727218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.8193210389391319,0.37494717195226707,-1.5472431741220851,-1.6929756573969992,Gable,CompShg,BrkFace,Wd Sdng,-0.5980830966231374,TA,TA,BrkTil,TA,TA,No,LwQ,-0.4982393669353227,Unf,-0.28409712080085825,0.5303923836693055,-0.0828966884368533,GasA,TA,Y,SBrkr,-0.3700301101347926,0.7193573355750721,-0.11737913368279436,0.3190384031881022,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,0.5941361787118566,-1.0629075728950106,-0.8032945146301295,Y,-0.744159009459473,-0.7130632827634451,3.5925517251120507,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,127000.0
304,-0.8675661948612713,RL,-0.08103931563713675,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.8193210389391319,1.2730242305205706,0.022427763571556524,-0.6299837591122472,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,PConc,TA,TA,No,ALQ,0.970440089949398,Unf,-0.28409712080085825,-1.2740646677791514,-0.3821613475611672,GasA,TA,Y,SBrkr,-0.7110955003854218,-0.7990489284972221,-0.11737913368279436,-1.2100130255434733,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,0.35361648507327964,Y,1.23835478112382,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,WD,Abnorml,149900.0
87,0.07013201169898592,RL,0.11741126850643857,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.0899551289042962,-0.5231298866160364,1.101576533235935,0.9645040883148805,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,Av,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.2534707569618691,-0.8582642143498485,GasA,Ex,Y,SBrkr,-1.2536995303296046,1.2011373682356046,-0.11737913368279436,0.0677137643376174,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,-0.3670821704796637,Y,0.030260439987125843,-0.1631616136612449,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.2531843254154194,0.8893606426290142,WD,Normal,174000.0
1386,-0.1642925399410784,RM,-0.49128959948486894,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,-1.5486869489739674,2.171101289088874,-1.6126461298593202,1.0611397154316762,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,Gd,BrkTil,TA,TA,No,BLQ,0.6249962531969266,Unf,-0.28409712080085825,-1.137837093350493,-0.6043426853958851,GasA,Gd,Y,SBrkr,-0.9643107143593738,0.018378804642449013,-0.11737913368279436,-0.711200765229534,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,-0.9625524991358024,-1.0629075728950106,-1.125712334219604,N,-0.744159009459473,0.6761619865473765,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,125500.0
266,-0.8675661948612713,RL,0.13423867474125617,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.0899551289042962,0.37494717195226707,0.3167410643891143,-0.195123437086667,Gable,CompShg,MetalSd,MetalSd,0.6232166704000511,TA,Gd,CBlock,Gd,TA,No,GLQ,0.30562364940690606,LwQ,1.163855121125948,0.07927812080719131,0.8148972889360885,GasA,TA,Y,SBrkr,0.653166060617095,-0.7990489284972221,-0.11737913368279436,-0.19704043536747345,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,0.4674110096342707,Y,1.39323867101314,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.133530068156807,WD,Normal,175500.0
794,-0.8675661948612713,RL,-0.1413923592279351,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.3687766911653751,-0.5231298866160364,1.1669794889731702,1.0611397154316762,Gable,CompShg,CemntBd,CmentBd,0.21611674805898826,Gd,TA,PConc,Gd,TA,Av,Unf,-0.9718667657531764,Unf,-0.28409712080085825,2.066860764110566,0.9826668705663857,GasA,Ex,Y,SBrkr,0.844369385454569,-0.7990489284972221,-0.11737913368279436,-0.055070792047352275,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,-0.0162157197499413,Y,0.5568656656108131,1.1681792694282924,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,-0.6223005063154001,New,Partial,225000.0
1446,0.6561933907991466,RL,-0.2126503141217438,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,-0.0899551289042962,-0.5231298866160364,-0.17378110364014868,-0.9198906404626341,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,Gd,LwQ,-0.5655900520883202,Rec,3.697771544497859,-1.2740646677791514,-0.5635338682425696,GasA,Gd,Y,SBrkr,-0.6620027548190434,-0.7990489284972221,-0.11737913368279436,-1.1735613603666855,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,-1.0629075728950106,-1.125712334219604,Y,-0.744159009459473,-0.7130632827634451,3.7554164586665557,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-0.6223005063154001,WD,Normal,129000.0
809,0.5389811149791145,RL,0.2573889661804242,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,-0.8193210389391319,-0.5231298866160364,-0.17378110364014868,-0.9198906404626341,Gable,CompShg,VinylSd,VinylSd,5.490968598963903,TA,TA,CBlock,TA,TA,Av,ALQ,0.14919625163220207,BLQ,0.528788348351033,-0.42543387625636225,-0.08743100145388835,GasA,TA,Y,SBrkr,-0.2150003872935975,-0.7990489284972221,-0.11737913368279436,-0.8416593563885643,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.031198665483804972,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,-1.3781310807876073,WD,Normal,159950.0
1100,-0.8675661948612713,RL,0.11449702496856512,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,0.21863663078326173,-0.3400768777618604,Gable,CompShg,Plywood,Plywood,0.5999538176948476,TA,TA,CBlock,Gd,TA,No,ALQ,0.5576455680439292,Unf,-0.28409712080085825,-0.007818197270147575,0.47255665614994147,GasA,TA,Y,SBrkr,1.1156714004266604,-0.7990489284972221,-0.11737913368279436,0.1463726207717386,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,0.0027500343435572084,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,0.8893606426290142,COD,Abnorml,157000.0
606,0.07013201169898592,RL,0.2761905373925109,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,0.6394107811305394,0.37494717195226707,-0.20648258150876622,0.23973688493891335,Gable,CompShg,HdBoard,HdBoard,0.42548242240582057,TA,TA,CBlock,TA,TA,No,BLQ,0.014494881326206976,Unf,-0.28409712080085825,-0.5728276453103204,-0.6678230676343759,GasA,TA,Y,SBrkr,0.043382484108394334,1.0276052237701994,-0.11737913368279436,0.8849984677750719,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,3.707513534407175,0.2911148129585062,0.04068154253055423,Y,-0.744159009459473,-0.10527722743996068,-0.34877482690697265,-0.12244894796701473,3.0571202917722893,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,0.8893606426290142,WD,Normal,205000.0
702,-0.8675661948612713,RL,-0.09984088684922347,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,-0.07567667003429608,-0.7749371997874407,Hip,CompShg,HdBoard,HdBoard,0.3789567169954134,TA,TA,CBlock,TA,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,1.3254254409906554,0.2299709097385658,GasA,TA,Y,SBrkr,-0.013461747600043868,-0.7990489284972221,-0.11737913368279436,-0.6920156782943825,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.23982196051228857,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,COD,Normal,140000.0
222,0.07013201169898592,RL,-0.24386092233380774,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.0899551289042962,-0.5231298866160364,1.0034720996300825,0.8195506476396871,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.9815066465314197,-0.11917119257313377,GasA,Ex,Y,SBrkr,-0.4113713695591113,2.071081408252964,-0.11737913368279436,1.4240994106528293,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,1.3892688620771794,-0.2119105538809366,Gd,0.8979576272228172,Typ,0.5941361787118566,0.2911148129585062,-0.41449655571341,Y,0.1851443298764456,-0.04739284121867644,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,0.8893606426290142,ConLI,Normal,200000.0
114,-0.8675661948612713,RL,0.9718486722397195,Pave,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,-0.0899551289042962,-0.5231298866160364,-0.5989003159321766,-1.5480222167218058,Hip,CompShg,Wd Sdng,Wd Sdng,0.47200812781622775,TA,Gd,CBlock,Gd,TA,Mn,ALQ,-0.8958256696126954,Rec,5.234633134613154,0.7470165594001228,1.6922868577323724,GasA,TA,Y,SBrkr,2.815830694251767,-0.7990489284972221,-0.11737913368279436,1.4087513411047081,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,2.150824856559516,0.2911148129585062,-0.13001024431093236,Y,0.5413772766218811,1.0234683038750818,2.7782280573395255,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,-0.6223005063154001,COD,Abnorml,217000.0
549,-0.8675661948612713,RM,-0.2281616103717153,Pave,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,-0.8193210389391319,1.2730242305205706,-0.5334973601949415,0.4813259527309024,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Gd,CBlock,TA,TA,No,LwQ,-0.5807982713164165,Rec,3.812083563597344,-1.2740646677791514,-0.5385951466488768,GasA,TA,Y,SBrkr,-0.8893796816527961,-0.7990489284972221,-0.11737913368279436,-1.3423901253960187,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-1.5791668616677128,Typ,-0.9625524991358024,0.2911148129585062,1.150178157000217,Y,0.3400282197657654,0.010491545002607789,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.133530068156807,WD,Normal,125000.0
1074,0.07013201169898592,RL,-0.2549538493489389,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,-0.0899551289042962,0.37494717195226707,0.1859351529146442,-0.3883946913202582,Hip,CompShg,HdBoard,Plywood,0.21611674805898826,TA,TA,CBlock,TA,TA,No,BLQ,0.19047570382274895,Unf,-0.28409712080085825,-0.9279126343948558,-0.8446612752987432,GasA,TA,Y,SBrkr,-1.2175259283333257,0.8632063500661314,-0.11737913368279436,-0.18936640059341286,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,-0.17742462954467864,Y,1.2073780031459562,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,WD,Normal,159500.0
175,-0.8675661948612713,RL,0.16488523581695752,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,-0.0899551289042962,-0.5231298866160364,0.480248453732202,0.046465630705322086,Gable,CompShg,VinylSd,Plywood,0.16959104264858108,TA,TA,CBlock,Gd,Fa,No,ALQ,2.065431874372326,LwQ,1.036841766570965,-1.2740646677791514,1.232054086503314,GasA,TA,Y,SBrkr,1.2448628361276564,-0.7990489284972221,-0.11737913368279436,0.24229805544749616,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Min2,0.5941361787118566,0.2911148129585062,0.6570685505692557,Y,0.7427263334779968,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,0.133530068156807,WD,Normal,184000.0
